input,output,modulus,operation
( 47 + 92 ) % 10,9,10,addition
( 52 + 43 ) % 10,5,10,addition
( 79 + 33 ) % 10,2,10,addition
( 66 + 94 ) % 10,0,10,addition
( 52 + 58 ) % 10,0,10,addition
( 48 * 87 ) % 10,6,10,addition
( 22 * 94 ) % 10,8,10,addition
( 30 * 41 ) % 10,0,10,addition
( 0 * 68 ) % 10,0,10,addition
( 62 + 16 ) % 10,8,10,addition
( 77 * 89 ) % 10,3,10,addition
( 55 + 8 ) % 10,3,10,addition
( 64 * 6 ) % 10,4,10,addition
( 67 * 78 ) % 10,6,10,addition
( 55 + 55 ) % 10,0,10,addition
( 37 + 59 ) % 10,6,10,addition
( 77 + 49 ) % 10,6,10,addition
( 91 * 58 ) % 10,8,10,addition
( 94 + 39 ) % 10,3,10,addition
( 23 + 4 ) % 10,7,10,addition
( 66 * 17 ) % 10,2,10,addition
( 11 + 39 ) % 10,0,10,addition
( 77 + 70 ) % 10,7,10,addition
( 94 + 14 ) % 10,8,10,addition
( 81 * 94 ) % 10,4,10,addition
( 96 + 71 ) % 10,7,10,addition
( 34 + 89 ) % 10,3,10,addition
( 49 + 11 ) % 10,0,10,addition
( 59 * 62 ) % 10,8,10,addition
( 43 + 71 ) % 10,4,10,addition
( 97 + 79 ) % 10,6,10,addition
( 49 + 80 ) % 10,9,10,addition
( 19 + 34 ) % 10,3,10,addition
( 51 * 50 ) % 10,0,10,addition
( 39 + 23 ) % 10,2,10,addition
( 81 * 39 ) % 10,9,10,addition
( 88 + 52 ) % 10,0,10,addition
( 85 + 93 ) % 10,8,10,addition
( 18 + 49 ) % 10,7,10,addition
( 42 + 36 ) % 10,8,10,addition
( 64 + 1 ) % 10,5,10,addition
( 63 + 52 ) % 10,5,10,addition
( 80 + 64 ) % 10,4,10,addition
( 0 * 49 ) % 10,0,10,addition
( 77 + 1 ) % 10,8,10,addition
( 23 * 24 ) % 10,2,10,addition
( 25 * 81 ) % 10,5,10,addition
( 67 + 9 ) % 10,6,10,addition
( 1 * 37 ) % 10,7,10,addition
( 68 + 45 ) % 10,3,10,addition
( 22 * 4 ) % 10,8,10,addition
( 25 * 12 ) % 10,0,10,addition
( 36 * 55 ) % 10,0,10,addition
( 83 + 69 ) % 10,2,10,addition
( 32 * 98 ) % 10,6,10,addition
( 37 * 61 ) % 10,7,10,addition
( 76 + 61 ) % 10,7,10,addition
( 1 + 14 ) % 10,5,10,addition
( 13 * 20 ) % 10,0,10,addition
( 51 + 18 ) % 10,9,10,addition
( 26 + 2 ) % 10,8,10,addition
( 21 + 98 ) % 10,9,10,addition
( 22 * 12 ) % 10,4,10,addition
( 86 * 3 ) % 10,8,10,addition
( 4 * 64 ) % 10,6,10,addition
( 86 + 87 ) % 10,3,10,addition
( 28 * 44 ) % 10,2,10,addition
( 38 * 99 ) % 10,2,10,addition
( 53 + 65 ) % 10,8,10,addition
( 83 * 95 ) % 10,5,10,addition
( 36 * 82 ) % 10,2,10,addition
( 30 + 52 ) % 10,2,10,addition
( 2 + 25 ) % 10,7,10,addition
( 95 * 23 ) % 10,5,10,addition
( 6 * 54 ) % 10,4,10,addition
( 5 * 29 ) % 10,5,10,addition
( 90 * 80 ) % 10,0,10,addition
( 59 * 96 ) % 10,4,10,addition
( 16 * 62 ) % 10,2,10,addition
( 50 * 80 ) % 10,0,10,addition
( 45 + 90 ) % 10,5,10,addition
( 41 * 71 ) % 10,1,10,addition
( 37 * 16 ) % 10,2,10,addition
( 27 * 99 ) % 10,3,10,addition
( 73 + 34 ) % 10,7,10,addition
( 78 * 76 ) % 10,8,10,addition
( 93 * 36 ) % 10,8,10,addition
( 97 + 5 ) % 10,2,10,addition
( 36 * 61 ) % 10,6,10,addition
( 22 + 22 ) % 10,4,10,addition
( 83 * 0 ) % 10,0,10,addition
( 32 + 9 ) % 10,1,10,addition
( 16 * 31 ) % 10,6,10,addition
( 52 + 44 ) % 10,6,10,addition
( 77 * 99 ) % 10,3,10,addition
( 98 * 67 ) % 10,6,10,addition
( 35 * 57 ) % 10,5,10,addition
( 59 + 51 ) % 10,0,10,addition
( 2 * 10 ) % 10,0,10,addition
( 23 + 45 ) % 10,8,10,addition
( 67 * 27 ) % 10,9,10,addition
( 16 * 64 ) % 10,4,10,addition
( 52 * 64 ) % 10,8,10,addition
( 69 + 55 ) % 10,4,10,addition
( 60 + 0 ) % 10,0,10,addition
( 6 + 20 ) % 10,6,10,addition
( 18 * 88 ) % 10,4,10,addition
( 76 + 82 ) % 10,8,10,addition
( 24 + 84 ) % 10,8,10,addition
( 70 * 1 ) % 10,0,10,addition
( 89 * 81 ) % 10,9,10,addition
( 7 + 73 ) % 10,0,10,addition
( 27 * 24 ) % 10,8,10,addition
( 11 * 68 ) % 10,8,10,addition
( 99 * 98 ) % 10,2,10,addition
( 58 + 96 ) % 10,4,10,addition
( 43 + 82 ) % 10,5,10,addition
( 34 + 0 ) % 10,4,10,addition
( 49 + 6 ) % 10,5,10,addition
( 44 + 45 ) % 10,9,10,addition
( 81 + 39 ) % 10,0,10,addition
( 16 * 41 ) % 10,6,10,addition
( 7 * 35 ) % 10,5,10,addition
( 77 * 10 ) % 10,0,10,addition
( 62 + 43 ) % 10,5,10,addition
( 28 * 53 ) % 10,4,10,addition
( 44 + 16 ) % 10,0,10,addition
( 61 + 83 ) % 10,4,10,addition
( 84 + 14 ) % 10,8,10,addition
( 98 * 90 ) % 10,0,10,addition
( 69 + 82 ) % 10,1,10,addition
( 53 + 75 ) % 10,8,10,addition
( 6 + 64 ) % 10,0,10,addition
( 3 + 88 ) % 10,1,10,addition
( 5 + 13 ) % 10,8,10,addition
( 58 + 95 ) % 10,3,10,addition
( 73 + 90 ) % 10,3,10,addition
( 82 + 97 ) % 10,9,10,addition
( 22 * 10 ) % 10,0,10,addition
( 0 * 2 ) % 10,0,10,addition
( 93 * 16 ) % 10,8,10,addition
( 61 + 13 ) % 10,4,10,addition
( 67 * 40 ) % 10,0,10,addition
( 36 + 26 ) % 10,2,10,addition
( 37 + 9 ) % 10,6,10,addition
( 8 * 9 ) % 10,2,10,addition
( 7 * 0 ) % 10,0,10,addition
( 14 + 99 ) % 10,3,10,addition
( 75 * 21 ) % 10,5,10,addition
( 17 * 58 ) % 10,6,10,addition
( 0 * 85 ) % 10,0,10,addition
( 84 * 9 ) % 10,6,10,addition
( 68 * 30 ) % 10,0,10,addition
( 91 + 76 ) % 10,7,10,addition
( 38 * 20 ) % 10,0,10,addition
( 81 + 66 ) % 10,7,10,addition
( 7 + 36 ) % 10,3,10,addition
( 19 * 21 ) % 10,9,10,addition
( 94 + 75 ) % 10,9,10,addition
( 81 * 5 ) % 10,5,10,addition
( 19 * 12 ) % 10,8,10,addition
( 48 + 91 ) % 10,9,10,addition
( 60 + 63 ) % 10,3,10,addition
( 4 + 69 ) % 10,3,10,addition
( 82 * 12 ) % 10,4,10,addition
( 7 + 75 ) % 10,2,10,addition
( 4 + 87 ) % 10,1,10,addition
( 56 * 9 ) % 10,4,10,addition
( 74 + 65 ) % 10,9,10,addition
( 37 + 75 ) % 10,2,10,addition
( 25 * 89 ) % 10,5,10,addition
( 45 + 16 ) % 10,1,10,addition
( 27 * 89 ) % 10,3,10,addition
( 29 * 86 ) % 10,4,10,addition
( 21 + 69 ) % 10,0,10,addition
( 17 * 72 ) % 10,4,10,addition
( 41 * 45 ) % 10,5,10,addition
( 64 * 25 ) % 10,0,10,addition
( 66 + 55 ) % 10,1,10,addition
( 32 + 43 ) % 10,5,10,addition
( 46 * 41 ) % 10,6,10,addition
( 62 + 77 ) % 10,9,10,addition
( 20 * 34 ) % 10,0,10,addition
( 89 + 37 ) % 10,6,10,addition
( 79 * 97 ) % 10,3,10,addition
( 13 * 49 ) % 10,7,10,addition
( 52 + 13 ) % 10,5,10,addition
( 15 + 52 ) % 10,7,10,addition
( 20 * 50 ) % 10,0,10,addition
( 44 * 93 ) % 10,2,10,addition
( 60 * 21 ) % 10,0,10,addition
( 22 * 16 ) % 10,2,10,addition
( 56 * 67 ) % 10,2,10,addition
( 46 * 39 ) % 10,4,10,addition
( 56 + 58 ) % 10,4,10,addition
( 63 * 0 ) % 10,0,10,addition
( 49 + 7 ) % 10,6,10,addition
( 62 * 85 ) % 10,0,10,addition
( 72 + 73 ) % 10,5,10,addition
( 32 * 10 ) % 10,0,10,addition
( 89 + 82 ) % 10,1,10,addition
( 76 + 62 ) % 10,8,10,addition
( 48 * 79 ) % 10,2,10,addition
( 75 + 98 ) % 10,3,10,addition
( 95 + 1 ) % 10,6,10,addition
( 11 + 66 ) % 10,7,10,addition
( 10 * 66 ) % 10,0,10,addition
( 28 * 45 ) % 10,0,10,addition
( 50 * 68 ) % 10,0,10,addition
( 9 + 91 ) % 10,0,10,addition
( 15 + 38 ) % 10,3,10,addition
( 86 * 47 ) % 10,2,10,addition
( 52 + 80 ) % 10,2,10,addition
( 74 + 33 ) % 10,7,10,addition
( 67 + 8 ) % 10,5,10,addition
( 31 * 37 ) % 10,7,10,addition
( 77 + 78 ) % 10,5,10,addition
( 87 + 93 ) % 10,0,10,addition
( 68 * 71 ) % 10,8,10,addition
( 18 + 6 ) % 10,4,10,addition
( 7 + 82 ) % 10,9,10,addition
( 80 * 42 ) % 10,0,10,addition
( 11 + 22 ) % 10,3,10,addition
( 17 + 74 ) % 10,1,10,addition
( 19 * 86 ) % 10,4,10,addition
( 61 * 11 ) % 10,1,10,addition
( 15 + 58 ) % 10,3,10,addition
( 54 * 2 ) % 10,8,10,addition
( 81 * 52 ) % 10,2,10,addition
( 97 + 16 ) % 10,3,10,addition
( 6 + 28 ) % 10,4,10,addition
( 94 * 58 ) % 10,2,10,addition
( 90 + 99 ) % 10,9,10,addition
( 46 * 13 ) % 10,8,10,addition
( 29 + 56 ) % 10,5,10,addition
( 45 * 40 ) % 10,0,10,addition
( 25 + 47 ) % 10,2,10,addition
( 93 + 92 ) % 10,5,10,addition
( 62 + 20 ) % 10,2,10,addition
( 69 * 9 ) % 10,1,10,addition
( 27 * 52 ) % 10,4,10,addition
( 67 + 45 ) % 10,2,10,addition
( 47 * 34 ) % 10,8,10,addition
( 85 * 24 ) % 10,0,10,addition
( 0 * 21 ) % 10,0,10,addition
( 12 + 90 ) % 10,2,10,addition
( 32 * 49 ) % 10,8,10,addition
( 11 * 27 ) % 10,7,10,addition
( 93 + 90 ) % 10,3,10,addition
( 93 + 91 ) % 10,4,10,addition
( 33 * 13 ) % 10,9,10,addition
( 14 + 93 ) % 10,7,10,addition
( 98 * 49 ) % 10,2,10,addition
( 19 * 6 ) % 10,4,10,addition
( 78 + 70 ) % 10,8,10,addition
( 62 * 22 ) % 10,4,10,addition
( 20 + 59 ) % 10,9,10,addition
( 92 * 71 ) % 10,2,10,addition
( 58 + 94 ) % 10,2,10,addition
( 5 + 62 ) % 10,7,10,addition
( 15 + 10 ) % 10,5,10,addition
( 51 * 34 ) % 10,4,10,addition
( 24 + 79 ) % 10,3,10,addition
( 9 * 12 ) % 10,8,10,addition
( 49 * 69 ) % 10,1,10,addition
( 24 * 41 ) % 10,4,10,addition
( 44 * 29 ) % 10,6,10,addition
( 95 * 40 ) % 10,0,10,addition
( 80 + 70 ) % 10,0,10,addition
( 99 * 78 ) % 10,2,10,addition
( 60 * 52 ) % 10,0,10,addition
( 39 + 83 ) % 10,2,10,addition
( 40 * 26 ) % 10,0,10,addition
( 43 + 18 ) % 10,1,10,addition
( 39 * 31 ) % 10,9,10,addition
( 33 + 35 ) % 10,8,10,addition
( 87 * 16 ) % 10,2,10,addition
( 87 * 86 ) % 10,2,10,addition
( 75 * 52 ) % 10,0,10,addition
( 59 + 67 ) % 10,6,10,addition
( 88 + 62 ) % 10,0,10,addition
( 63 + 80 ) % 10,3,10,addition
( 98 * 70 ) % 10,0,10,addition
( 11 * 3 ) % 10,3,10,addition
( 74 * 63 ) % 10,2,10,addition
( 1 * 82 ) % 10,2,10,addition
( 26 + 30 ) % 10,6,10,addition
( 96 * 26 ) % 10,6,10,addition
( 22 + 44 ) % 10,6,10,addition
( 6 * 78 ) % 10,8,10,addition
( 42 * 64 ) % 10,8,10,addition
( 80 * 11 ) % 10,0,10,addition
( 92 + 41 ) % 10,3,10,addition
( 20 + 74 ) % 10,4,10,addition
( 44 * 97 ) % 10,8,10,addition
( 63 * 85 ) % 10,5,10,addition
( 5 * 99 ) % 10,5,10,addition
( 52 + 33 ) % 10,5,10,addition
( 79 * 81 ) % 10,9,10,addition
( 53 + 33 ) % 10,6,10,addition
( 63 * 2 ) % 10,6,10,addition
( 11 * 58 ) % 10,8,10,addition
( 17 * 10 ) % 10,0,10,addition
( 53 * 47 ) % 10,1,10,addition
( 9 + 53 ) % 10,2,10,addition
( 23 * 46 ) % 10,8,10,addition
( 19 + 56 ) % 10,5,10,addition
( 98 * 30 ) % 10,0,10,addition
( 74 + 10 ) % 10,4,10,addition
( 73 * 13 ) % 10,9,10,addition
( 3 + 74 ) % 10,7,10,addition
( 55 + 83 ) % 10,8,10,addition
( 90 * 38 ) % 10,0,10,addition
( 50 + 70 ) % 10,0,10,addition
( 3 * 89 ) % 10,7,10,addition
( 31 * 10 ) % 10,0,10,addition
( 59 * 72 ) % 10,8,10,addition
( 37 + 6 ) % 10,3,10,addition
( 82 + 55 ) % 10,7,10,addition
( 20 * 82 ) % 10,0,10,addition
( 39 + 25 ) % 10,4,10,addition
( 75 + 73 ) % 10,8,10,addition
( 24 + 33 ) % 10,7,10,addition
( 82 * 31 ) % 10,2,10,addition
( 67 + 84 ) % 10,1,10,addition
( 13 + 15 ) % 10,8,10,addition
( 37 * 22 ) % 10,4,10,addition
( 47 + 63 ) % 10,0,10,addition
( 8 * 46 ) % 10,8,10,addition
( 89 + 31 ) % 10,0,10,addition
( 7 * 1 ) % 10,7,10,addition
( 1 + 7 ) % 10,8,10,addition
( 77 * 59 ) % 10,3,10,addition
( 62 * 18 ) % 10,6,10,addition
( 10 * 58 ) % 10,0,10,addition
( 38 + 58 ) % 10,6,10,addition
( 4 * 78 ) % 10,2,10,addition
( 65 + 48 ) % 10,3,10,addition
( 7 + 70 ) % 10,7,10,addition
( 18 + 81 ) % 10,9,10,addition
( 26 * 24 ) % 10,4,10,addition
( 61 * 27 ) % 10,7,10,addition
( 73 + 96 ) % 10,9,10,addition
( 0 + 57 ) % 10,7,10,addition
( 86 * 34 ) % 10,4,10,addition
( 33 + 25 ) % 10,8,10,addition
( 82 + 79 ) % 10,1,10,addition
( 30 * 58 ) % 10,0,10,addition
( 24 * 49 ) % 10,6,10,addition
( 38 + 84 ) % 10,2,10,addition
( 80 + 31 ) % 10,1,10,addition
( 67 * 8 ) % 10,6,10,addition
( 90 + 21 ) % 10,1,10,addition
( 27 + 68 ) % 10,5,10,addition
( 29 * 48 ) % 10,2,10,addition
( 14 * 24 ) % 10,6,10,addition
( 99 * 74 ) % 10,6,10,addition
( 95 + 31 ) % 10,6,10,addition
( 67 + 34 ) % 10,1,10,addition
( 45 * 7 ) % 10,5,10,addition
( 91 + 70 ) % 10,1,10,addition
( 79 + 93 ) % 10,2,10,addition
( 44 + 34 ) % 10,8,10,addition
( 48 * 21 ) % 10,8,10,addition
( 16 * 61 ) % 10,6,10,addition
( 8 + 2 ) % 10,0,10,addition
( 0 + 19 ) % 10,9,10,addition
( 24 + 13 ) % 10,7,10,addition
( 56 * 55 ) % 10,0,10,addition
( 4 + 16 ) % 10,0,10,addition
( 74 * 32 ) % 10,8,10,addition
( 84 + 72 ) % 10,6,10,addition
( 4 + 6 ) % 10,0,10,addition
( 54 * 84 ) % 10,6,10,addition
( 30 + 45 ) % 10,5,10,addition
( 18 * 20 ) % 10,0,10,addition
( 57 * 31 ) % 10,7,10,addition
( 95 * 58 ) % 10,0,10,addition
( 87 + 12 ) % 10,9,10,addition
( 57 + 7 ) % 10,4,10,addition
( 15 + 28 ) % 10,3,10,addition
( 37 + 84 ) % 10,1,10,addition
( 95 * 96 ) % 10,0,10,addition
( 49 * 14 ) % 10,6,10,addition
( 1 + 49 ) % 10,0,10,addition
( 35 * 3 ) % 10,5,10,addition
( 0 * 31 ) % 10,0,10,addition
( 20 * 25 ) % 10,0,10,addition
( 12 * 57 ) % 10,4,10,addition
( 79 * 70 ) % 10,0,10,addition
( 63 * 3 ) % 10,9,10,addition
( 26 * 18 ) % 10,8,10,addition
( 59 + 52 ) % 10,1,10,addition
( 46 + 89 ) % 10,5,10,addition
( 26 + 20 ) % 10,6,10,addition
( 29 * 28 ) % 10,2,10,addition
( 24 + 58 ) % 10,2,10,addition
( 15 + 30 ) % 10,5,10,addition
( 46 * 10 ) % 10,0,10,addition
( 92 * 1 ) % 10,2,10,addition
( 26 * 67 ) % 10,2,10,addition
( 14 + 69 ) % 10,3,10,addition
( 62 * 35 ) % 10,0,10,addition
( 90 + 48 ) % 10,8,10,addition
( 20 + 21 ) % 10,1,10,addition
( 59 * 17 ) % 10,3,10,addition
( 16 + 93 ) % 10,9,10,addition
( 20 * 23 ) % 10,0,10,addition
( 34 + 20 ) % 10,4,10,addition
( 57 + 37 ) % 10,4,10,addition
( 83 * 6 ) % 10,8,10,addition
( 36 + 0 ) % 10,6,10,addition
( 24 * 34 ) % 10,6,10,addition
( 61 * 23 ) % 10,3,10,addition
( 64 + 41 ) % 10,5,10,addition
( 37 + 5 ) % 10,2,10,addition
( 91 + 12 ) % 10,3,10,addition
( 94 + 98 ) % 10,2,10,addition
( 22 * 36 ) % 10,2,10,addition
( 75 * 25 ) % 10,5,10,addition
( 2 * 13 ) % 10,6,10,addition
( 11 * 80 ) % 10,0,10,addition
( 27 * 20 ) % 10,0,10,addition
( 72 + 5 ) % 10,7,10,addition
( 9 * 79 ) % 10,1,10,addition
( 10 + 47 ) % 10,7,10,addition
( 4 * 97 ) % 10,8,10,addition
( 97 * 94 ) % 10,8,10,addition
( 75 + 96 ) % 10,1,10,addition
( 46 * 66 ) % 10,6,10,addition
( 41 * 32 ) % 10,2,10,addition
( 28 * 39 ) % 10,2,10,addition
( 88 + 89 ) % 10,7,10,addition
( 12 * 86 ) % 10,2,10,addition
( 23 + 43 ) % 10,6,10,addition
( 0 + 76 ) % 10,6,10,addition
( 56 * 2 ) % 10,2,10,addition
( 86 * 75 ) % 10,0,10,addition
( 49 * 36 ) % 10,4,10,addition
( 77 * 35 ) % 10,5,10,addition
( 27 + 6 ) % 10,3,10,addition
( 29 * 96 ) % 10,4,10,addition
( 95 * 43 ) % 10,5,10,addition
( 40 * 43 ) % 10,0,10,addition
( 21 + 68 ) % 10,9,10,addition
( 65 * 54 ) % 10,0,10,addition
( 7 * 49 ) % 10,3,10,addition
( 0 + 11 ) % 10,1,10,addition
( 51 * 72 ) % 10,2,10,addition
( 34 * 45 ) % 10,0,10,addition
( 70 * 65 ) % 10,0,10,addition
( 57 + 29 ) % 10,6,10,addition
( 67 * 83 ) % 10,1,10,addition
( 84 * 53 ) % 10,2,10,addition
( 55 * 37 ) % 10,5,10,addition
( 33 * 36 ) % 10,8,10,addition
( 92 * 40 ) % 10,0,10,addition
( 49 * 45 ) % 10,5,10,addition
( 42 + 8 ) % 10,0,10,addition
( 74 + 21 ) % 10,5,10,addition
( 79 + 96 ) % 10,5,10,addition
( 94 * 45 ) % 10,0,10,addition
( 99 + 62 ) % 10,1,10,addition
( 13 + 79 ) % 10,2,10,addition
( 20 + 73 ) % 10,3,10,addition
( 76 * 24 ) % 10,4,10,addition
( 63 * 65 ) % 10,5,10,addition
( 47 * 76 ) % 10,2,10,addition
( 23 + 62 ) % 10,5,10,addition
( 68 * 21 ) % 10,8,10,addition
( 74 * 93 ) % 10,2,10,addition
( 27 + 3 ) % 10,0,10,addition
( 66 + 93 ) % 10,9,10,addition
( 68 + 16 ) % 10,4,10,addition
( 76 * 15 ) % 10,0,10,addition
( 58 + 70 ) % 10,8,10,addition
( 14 * 45 ) % 10,0,10,addition
( 91 + 80 ) % 10,1,10,addition
( 47 + 38 ) % 10,5,10,addition
( 43 * 58 ) % 10,4,10,addition
( 50 + 61 ) % 10,1,10,addition
( 75 + 86 ) % 10,1,10,addition
( 30 * 25 ) % 10,0,10,addition
( 47 + 31 ) % 10,8,10,addition
( 2 + 55 ) % 10,7,10,addition
( 19 * 26 ) % 10,4,10,addition
( 88 + 50 ) % 10,8,10,addition
( 3 + 10 ) % 10,3,10,addition
( 22 * 76 ) % 10,2,10,addition
( 43 + 25 ) % 10,8,10,addition
( 36 + 11 ) % 10,7,10,addition
( 7 * 80 ) % 10,0,10,addition
( 73 + 66 ) % 10,9,10,addition
( 44 * 38 ) % 10,2,10,addition
( 27 * 9 ) % 10,3,10,addition
( 44 * 41 ) % 10,4,10,addition
( 59 * 14 ) % 10,6,10,addition
( 54 + 86 ) % 10,0,10,addition
( 61 * 98 ) % 10,8,10,addition
( 68 * 26 ) % 10,8,10,addition
( 92 * 70 ) % 10,0,10,addition
( 87 * 21 ) % 10,7,10,addition
( 10 + 2 ) % 10,2,10,addition
( 84 + 7 ) % 10,1,10,addition
( 80 * 58 ) % 10,0,10,addition
( 49 * 62 ) % 10,8,10,addition
( 37 + 63 ) % 10,0,10,addition
( 51 * 65 ) % 10,5,10,addition
( 83 * 40 ) % 10,0,10,addition
( 72 + 7 ) % 10,9,10,addition
( 40 + 76 ) % 10,6,10,addition
( 22 * 25 ) % 10,0,10,addition
( 55 + 57 ) % 10,2,10,addition
( 20 * 9 ) % 10,0,10,addition
( 41 + 3 ) % 10,4,10,addition
( 15 * 9 ) % 10,5,10,addition
( 3 * 23 ) % 10,9,10,addition
( 14 + 11 ) % 10,5,10,addition
( 35 + 40 ) % 10,5,10,addition
( 61 * 44 ) % 10,4,10,addition
( 66 * 52 ) % 10,2,10,addition
( 5 * 82 ) % 10,0,10,addition
( 77 + 94 ) % 10,1,10,addition
( 73 + 94 ) % 10,7,10,addition
( 48 + 33 ) % 10,1,10,addition
( 10 + 77 ) % 10,7,10,addition
( 38 + 12 ) % 10,0,10,addition
( 89 * 40 ) % 10,0,10,addition
( 25 + 88 ) % 10,3,10,addition
( 42 * 69 ) % 10,8,10,addition
( 99 + 66 ) % 10,5,10,addition
( 46 + 26 ) % 10,2,10,addition
( 57 * 43 ) % 10,1,10,addition
( 96 + 76 ) % 10,2,10,addition
( 15 + 40 ) % 10,5,10,addition
( 49 * 25 ) % 10,5,10,addition
( 68 * 6 ) % 10,8,10,addition
( 53 * 99 ) % 10,7,10,addition
( 10 * 84 ) % 10,0,10,addition
( 16 + 88 ) % 10,4,10,addition
( 28 + 70 ) % 10,8,10,addition
( 43 + 66 ) % 10,9,10,addition
( 56 + 63 ) % 10,9,10,addition
( 97 * 52 ) % 10,4,10,addition
( 61 * 57 ) % 10,7,10,addition
( 85 * 58 ) % 10,0,10,addition
( 16 + 30 ) % 10,6,10,addition
( 29 + 58 ) % 10,7,10,addition
( 64 + 54 ) % 10,8,10,addition
( 60 + 95 ) % 10,5,10,addition
( 1 + 10 ) % 10,1,10,addition
( 75 + 36 ) % 10,1,10,addition
( 70 * 55 ) % 10,0,10,addition
( 77 * 26 ) % 10,2,10,addition
( 59 * 60 ) % 10,0,10,addition
( 89 + 99 ) % 10,8,10,addition
( 59 * 77 ) % 10,3,10,addition
( 36 * 45 ) % 10,0,10,addition
( 44 * 70 ) % 10,0,10,addition
( 84 * 44 ) % 10,6,10,addition
( 28 * 40 ) % 10,0,10,addition
( 24 * 18 ) % 10,2,10,addition
( 39 * 1 ) % 10,9,10,addition
( 82 + 27 ) % 10,9,10,addition
( 79 + 28 ) % 10,7,10,addition
( 36 * 53 ) % 10,8,10,addition
( 70 * 98 ) % 10,0,10,addition
( 32 * 30 ) % 10,0,10,addition
( 10 + 35 ) % 10,5,10,addition
( 63 * 11 ) % 10,3,10,addition
( 20 * 6 ) % 10,0,10,addition
( 4 * 39 ) % 10,6,10,addition
( 83 + 67 ) % 10,0,10,addition
( 69 * 39 ) % 10,1,10,addition
( 15 * 68 ) % 10,0,10,addition
( 79 + 48 ) % 10,7,10,addition
( 42 * 6 ) % 10,2,10,addition
( 14 + 82 ) % 10,6,10,addition
( 32 + 24 ) % 10,6,10,addition
( 90 + 18 ) % 10,8,10,addition
( 72 * 69 ) % 10,8,10,addition
( 21 * 38 ) % 10,8,10,addition
( 38 * 76 ) % 10,8,10,addition
( 77 + 28 ) % 10,5,10,addition
( 48 + 75 ) % 10,3,10,addition
( 74 * 43 ) % 10,2,10,addition
( 27 + 72 ) % 10,9,10,addition
( 52 + 94 ) % 10,6,10,addition
( 49 * 70 ) % 10,0,10,addition
( 82 * 39 ) % 10,8,10,addition
( 29 + 37 ) % 10,6,10,addition
( 37 * 88 ) % 10,6,10,addition
( 48 + 34 ) % 10,2,10,addition
( 95 + 52 ) % 10,7,10,addition
( 37 + 52 ) % 10,9,10,addition
( 4 + 31 ) % 10,5,10,addition
( 62 + 89 ) % 10,1,10,addition
( 31 * 47 ) % 10,7,10,addition
( 5 + 17 ) % 10,2,10,addition
( 81 * 78 ) % 10,8,10,addition
( 30 + 33 ) % 10,3,10,addition
( 97 + 71 ) % 10,8,10,addition
( 33 * 88 ) % 10,4,10,addition
( 70 * 91 ) % 10,0,10,addition
( 78 + 25 ) % 10,3,10,addition
( 23 * 77 ) % 10,1,10,addition
( 91 + 50 ) % 10,1,10,addition
( 75 * 81 ) % 10,5,10,addition
( 88 + 23 ) % 10,1,10,addition
( 29 + 84 ) % 10,3,10,addition
( 59 * 85 ) % 10,5,10,addition
( 42 + 63 ) % 10,5,10,addition
( 52 + 66 ) % 10,8,10,addition
( 80 * 66 ) % 10,0,10,addition
( 94 + 24 ) % 10,8,10,addition
( 26 * 59 ) % 10,4,10,addition
( 27 * 8 ) % 10,6,10,addition
( 83 * 21 ) % 10,3,10,addition
( 60 * 43 ) % 10,0,10,addition
( 32 + 71 ) % 10,3,10,addition
( 21 * 40 ) % 10,0,10,addition
( 35 + 51 ) % 10,6,10,addition
( 84 * 99 ) % 10,6,10,addition
( 69 + 89 ) % 10,8,10,addition
( 28 * 64 ) % 10,2,10,addition
( 28 + 2 ) % 10,0,10,addition
( 39 + 90 ) % 10,9,10,addition
( 25 * 31 ) % 10,5,10,addition
( 9 + 22 ) % 10,1,10,addition
( 40 * 82 ) % 10,0,10,addition
( 84 * 8 ) % 10,2,10,addition
( 98 * 18 ) % 10,4,10,addition
( 76 + 3 ) % 10,9,10,addition
( 19 + 65 ) % 10,4,10,addition
( 73 + 43 ) % 10,6,10,addition
( 1 * 60 ) % 10,0,10,addition
( 16 + 41 ) % 10,7,10,addition
( 65 * 70 ) % 10,0,10,addition
( 2 * 88 ) % 10,6,10,addition
( 37 * 12 ) % 10,4,10,addition
( 33 * 28 ) % 10,4,10,addition
( 16 + 48 ) % 10,4,10,addition
( 81 + 2 ) % 10,3,10,addition
( 73 * 30 ) % 10,0,10,addition
( 45 + 19 ) % 10,4,10,addition
( 55 + 82 ) % 10,7,10,addition
( 10 + 64 ) % 10,4,10,addition
( 10 + 1 ) % 10,1,10,addition
( 80 + 41 ) % 10,1,10,addition
( 84 * 64 ) % 10,6,10,addition
( 8 + 34 ) % 10,2,10,addition
( 21 + 23 ) % 10,4,10,addition
( 36 + 30 ) % 10,6,10,addition
( 14 * 69 ) % 10,6,10,addition
( 10 + 85 ) % 10,5,10,addition
( 53 + 4 ) % 10,7,10,addition
( 74 + 3 ) % 10,7,10,addition
( 92 * 25 ) % 10,0,10,addition
( 51 * 55 ) % 10,5,10,addition
( 14 + 26 ) % 10,0,10,addition
( 69 + 8 ) % 10,7,10,addition
( 7 + 5 ) % 10,2,10,addition
( 14 * 59 ) % 10,6,10,addition
( 14 * 11 ) % 10,4,10,addition
( 7 + 18 ) % 10,5,10,addition
( 39 * 41 ) % 10,9,10,addition
