input,output,modulus,operation
(36 * 75 * 93) % 10,0,10,multiplication
(8 + 46 + 73) % 10,7,10,addition
(51 * 72 * 52) % 10,4,10,multiplication
(92 + 16 + 53) % 10,1,10,addition
(32 + 43 + 47) % 10,2,10,addition
(71 + 39 + 67) % 10,7,10,addition
(73 + 36 * 13) % 10,1,10,addAndMulti
(24 * 62 * 19) % 10,2,10,multiplication
(56 + 48 * 11) % 10,4,10,addAndMulti
(61 * 23 * 83) % 10,9,10,multiplication
(10 * 60 * 90) % 10,0,10,multiplication
(72 + 39 + 71) % 10,2,10,addition
(93 + 98 * 51) % 10,1,10,addAndMulti
(29 + 1 + 66) % 10,6,10,addition
(72 + 59 + 45) % 10,6,10,addition
(25 * 84 + 66) % 10,6,10,addAndMulti
(41 + 24 + 97) % 10,2,10,addition
(95 + 51 * 25) % 10,0,10,addAndMulti
(25 * 87 * 63) % 10,5,10,multiplication
(57 + 35 + 66) % 10,8,10,addition
(31 + 50 + 0) % 10,1,10,addition
(87 + 30 + 55) % 10,2,10,addition
(88 * 9 * 83) % 10,6,10,multiplication
(25 + 5 + 56) % 10,6,10,addition
(29 * 35 * 33) % 10,5,10,multiplication
(14 + 73 + 6) % 10,3,10,addition
(75 + 40 * 69) % 10,5,10,addAndMulti
(3 * 11 * 40) % 10,0,10,multiplication
(70 + 14 + 28) % 10,2,10,addition
(87 + 33 + 69) % 10,9,10,addition
(19 * 60 + 36) % 10,6,10,addAndMulti
(93 * 49 + 11) % 10,8,10,addAndMulti
(76 + 1 + 74) % 10,1,10,addition
(29 + 60 * 49) % 10,9,10,addAndMulti
(60 + 39 * 42) % 10,8,10,addAndMulti
(75 + 3 + 84) % 10,2,10,addition
(54 * 91 * 88) % 10,2,10,multiplication
(55 * 24 + 65) % 10,5,10,addAndMulti
(40 * 86 + 97) % 10,7,10,addAndMulti
(41 * 86 * 16) % 10,6,10,multiplication
(14 * 91 * 78) % 10,2,10,multiplication
(9 * 38 + 73) % 10,5,10,addAndMulti
(62 * 74 * 35) % 10,0,10,multiplication
(70 * 61 + 10) % 10,0,10,addAndMulti
(26 * 49 * 50) % 10,0,10,multiplication
(65 * 38 + 46) % 10,6,10,addAndMulti
(5 + 60 + 77) % 10,2,10,addition
(28 + 11 + 23) % 10,2,10,addition
(95 * 52 + 64) % 10,4,10,addAndMulti
(71 + 69 + 80) % 10,0,10,addition
(67 + 32 + 37) % 10,6,10,addition
(60 + 77 * 24) % 10,8,10,addAndMulti
(97 * 82 + 29) % 10,3,10,addAndMulti
(44 * 35 * 6) % 10,0,10,multiplication
(70 * 80 + 35) % 10,5,10,addAndMulti
(88 * 23 * 58) % 10,2,10,multiplication
(19 * 42 * 96) % 10,8,10,multiplication
(28 * 49 + 45) % 10,7,10,addAndMulti
(93 + 33 * 88) % 10,7,10,addAndMulti
(47 + 32 * 17) % 10,1,10,addAndMulti
(86 * 0 * 84) % 10,0,10,multiplication
(21 * 91 + 90) % 10,1,10,addAndMulti
(67 + 75 + 36) % 10,8,10,addition
(93 * 36 + 86) % 10,4,10,addAndMulti
(33 * 35 * 61) % 10,5,10,multiplication
(81 * 39 + 10) % 10,9,10,addAndMulti
(27 + 18 + 54) % 10,9,10,addition
(47 + 1 * 59) % 10,6,10,addAndMulti
(57 + 19 * 52) % 10,5,10,addAndMulti
(39 * 54 * 60) % 10,0,10,multiplication
(27 + 92 + 65) % 10,4,10,addition
(28 * 69 + 89) % 10,1,10,addAndMulti
(65 + 15 + 80) % 10,0,10,addition
(81 + 87 * 97) % 10,0,10,addAndMulti
(26 + 82 + 23) % 10,1,10,addition
(60 * 83 + 81) % 10,1,10,addAndMulti
(28 * 90 + 62) % 10,2,10,addAndMulti
(99 + 58 + 72) % 10,9,10,addition
(25 * 44 + 28) % 10,8,10,addAndMulti
(31 * 98 + 81) % 10,9,10,addAndMulti
(12 * 39 * 18) % 10,4,10,multiplication
(52 + 43 + 14) % 10,9,10,addition
(78 * 47 + 1) % 10,7,10,addAndMulti
(14 + 36 * 24) % 10,8,10,addAndMulti
(54 * 9 + 57) % 10,3,10,addAndMulti
(27 + 9 + 96) % 10,2,10,addition
(71 + 60 + 43) % 10,4,10,addition
(31 * 15 * 93) % 10,5,10,multiplication
(25 * 11 + 18) % 10,3,10,addAndMulti
(95 * 7 * 17) % 10,5,10,multiplication
(38 + 87 + 35) % 10,0,10,addition
(48 * 74 + 77) % 10,9,10,addAndMulti
(5 * 44 * 5) % 10,0,10,multiplication
(28 * 0 + 67) % 10,7,10,addAndMulti
(69 * 31 + 74) % 10,3,10,addAndMulti
(61 + 56 * 57) % 10,3,10,addAndMulti
(73 + 33 * 73) % 10,2,10,addAndMulti
(18 * 52 * 75) % 10,0,10,multiplication
(41 * 73 * 67) % 10,1,10,multiplication
(47 + 97 + 98) % 10,2,10,addition
(60 + 11 + 11) % 10,2,10,addition
(80 * 84 + 8) % 10,8,10,addAndMulti
(5 + 84 * 81) % 10,9,10,addAndMulti
(7 * 9 * 40) % 10,0,10,multiplication
(67 * 73 * 60) % 10,0,10,multiplication
(56 + 0 + 41) % 10,7,10,addition
(36 * 39 * 76) % 10,4,10,multiplication
(45 * 91 * 48) % 10,0,10,multiplication
(71 * 58 * 5) % 10,0,10,multiplication
(75 + 61 * 20) % 10,5,10,addAndMulti
(30 + 4 * 70) % 10,0,10,addAndMulti
(85 * 42 * 83) % 10,0,10,multiplication
(59 * 98 * 61) % 10,2,10,multiplication
(84 + 70 * 38) % 10,4,10,addAndMulti
(73 * 6 * 67) % 10,6,10,multiplication
(14 + 79 + 40) % 10,3,10,addition
(46 + 9 * 61) % 10,5,10,addAndMulti
(96 * 82 * 84) % 10,8,10,multiplication
(42 * 32 + 52) % 10,6,10,addAndMulti
(80 * 45 * 1) % 10,0,10,multiplication
(99 + 57 * 67) % 10,8,10,addAndMulti
(73 + 73 * 39) % 10,0,10,addAndMulti
(53 + 17 * 21) % 10,0,10,addAndMulti
(77 + 12 * 53) % 10,3,10,addAndMulti
(24 * 32 + 25) % 10,3,10,addAndMulti
(54 + 84 + 86) % 10,4,10,addition
(84 * 82 + 46) % 10,4,10,addAndMulti
(76 * 34 + 93) % 10,7,10,addAndMulti
(35 * 35 + 70) % 10,5,10,addAndMulti
(53 + 15 + 62) % 10,0,10,addition
(92 + 4 * 12) % 10,0,10,addAndMulti
(46 + 7 + 4) % 10,7,10,addition
(19 * 74 * 21) % 10,6,10,multiplication
(40 * 24 * 28) % 10,0,10,multiplication
(43 + 30 + 10) % 10,3,10,addition
(94 + 50 * 15) % 10,4,10,addAndMulti
(49 * 99 * 92) % 10,2,10,multiplication
(92 + 74 * 36) % 10,6,10,addAndMulti
(28 + 4 + 0) % 10,2,10,addition
(71 + 80 + 25) % 10,6,10,addition
(88 * 6 + 47) % 10,5,10,addAndMulti
(2 * 40 * 74) % 10,0,10,multiplication
(69 + 44 + 30) % 10,3,10,addition
(32 * 4 * 5) % 10,0,10,multiplication
(4 * 62 * 43) % 10,4,10,multiplication
(40 + 82 * 90) % 10,0,10,addAndMulti
(15 + 99 + 9) % 10,3,10,addition
(75 + 45 * 15) % 10,0,10,addAndMulti
(5 * 46 * 51) % 10,0,10,multiplication
(86 + 69 * 13) % 10,3,10,addAndMulti
(92 * 9 + 0) % 10,8,10,addAndMulti
(11 * 66 + 91) % 10,7,10,addAndMulti
(81 + 4 * 85) % 10,1,10,addAndMulti
(11 + 10 + 63) % 10,4,10,addition
(32 * 17 * 69) % 10,6,10,multiplication
(99 * 74 * 59) % 10,4,10,multiplication
(30 * 6 * 76) % 10,0,10,multiplication
(89 + 69 + 59) % 10,7,10,addition
(81 + 93 + 58) % 10,2,10,addition
(2 + 48 + 4) % 10,4,10,addition
(92 * 71 + 24) % 10,6,10,addAndMulti
(97 * 46 + 59) % 10,1,10,addAndMulti
(41 * 53 + 64) % 10,7,10,addAndMulti
(70 + 29 + 18) % 10,7,10,addition
(62 * 15 + 55) % 10,5,10,addAndMulti
(66 + 77 + 3) % 10,6,10,addition
(42 + 3 * 16) % 10,0,10,addAndMulti
(49 + 0 * 28) % 10,9,10,addAndMulti
(0 * 53 * 64) % 10,0,10,multiplication
(54 + 42 * 0) % 10,4,10,addAndMulti
(33 * 94 * 27) % 10,4,10,multiplication
(12 + 24 * 77) % 10,0,10,addAndMulti
(0 * 99 + 10) % 10,0,10,addAndMulti
(94 + 8 * 21) % 10,2,10,addAndMulti
(20 + 53 * 36) % 10,8,10,addAndMulti
(7 + 7 * 25) % 10,2,10,addAndMulti
(68 + 26 + 88) % 10,2,10,addition
(63 * 39 * 25) % 10,5,10,multiplication
(86 + 73 + 52) % 10,1,10,addition
(52 + 86 + 31) % 10,9,10,addition
(64 + 98 * 5) % 10,4,10,addAndMulti
(71 * 16 + 90) % 10,6,10,addAndMulti
(3 + 97 * 53) % 10,4,10,addAndMulti
(69 * 6 + 34) % 10,8,10,addAndMulti
(13 + 93 + 89) % 10,5,10,addition
(1 * 53 * 18) % 10,4,10,multiplication
(11 * 99 * 64) % 10,6,10,multiplication
(4 * 21 + 8) % 10,2,10,addAndMulti
(86 * 36 * 4) % 10,4,10,multiplication
(72 * 36 + 74) % 10,6,10,addAndMulti
(53 * 65 * 80) % 10,0,10,multiplication
(74 + 30 + 76) % 10,0,10,addition
(68 * 19 + 8) % 10,0,10,addAndMulti
(73 + 49 + 79) % 10,1,10,addition
(90 + 16 + 72) % 10,8,10,addition
(63 * 68 * 13) % 10,2,10,multiplication
(68 + 51 + 96) % 10,5,10,addition
(64 * 84 + 53) % 10,9,10,addAndMulti
(14 * 75 + 7) % 10,7,10,addAndMulti
(56 + 4 + 83) % 10,3,10,addition
(41 * 13 + 54) % 10,7,10,addAndMulti
(44 + 51 + 93) % 10,8,10,addition
(69 * 24 * 17) % 10,2,10,multiplication
(93 * 78 + 27) % 10,1,10,addAndMulti
(15 + 23 * 24) % 10,7,10,addAndMulti
(50 * 83 + 58) % 10,8,10,addAndMulti
(67 + 15 * 20) % 10,7,10,addAndMulti
(75 * 93 * 5) % 10,5,10,multiplication
(83 + 6 * 95) % 10,3,10,addAndMulti
(85 * 19 + 77) % 10,2,10,addAndMulti
(28 + 5 + 14) % 10,7,10,addition
(39 * 96 * 75) % 10,0,10,multiplication
(13 + 3 + 47) % 10,3,10,addition
(30 + 6 * 26) % 10,6,10,addAndMulti
(3 * 31 + 26) % 10,9,10,addAndMulti
(21 + 14 + 46) % 10,1,10,addition
(50 + 43 * 95) % 10,5,10,addAndMulti
(29 * 85 + 35) % 10,0,10,addAndMulti
(72 * 74 * 15) % 10,0,10,multiplication
(27 + 2 * 20) % 10,7,10,addAndMulti
(96 + 31 + 52) % 10,9,10,addition
(71 * 38 + 89) % 10,7,10,addAndMulti
(27 * 2 * 5) % 10,0,10,multiplication
(81 * 20 * 1) % 10,0,10,multiplication
(18 * 15 * 60) % 10,0,10,multiplication
(36 + 82 * 0) % 10,6,10,addAndMulti
(0 * 47 * 72) % 10,0,10,multiplication
(70 * 45 * 94) % 10,0,10,multiplication
(8 * 74 + 65) % 10,7,10,addAndMulti
(41 * 2 * 26) % 10,2,10,multiplication
(60 * 63 + 57) % 10,7,10,addAndMulti
(80 * 85 * 64) % 10,0,10,multiplication
(25 + 93 * 76) % 10,3,10,addAndMulti
(66 * 82 * 7) % 10,4,10,multiplication
(57 * 33 + 71) % 10,2,10,addAndMulti
(15 * 40 * 84) % 10,0,10,multiplication
(76 * 8 * 71) % 10,8,10,multiplication
(31 + 72 + 29) % 10,2,10,addition
(19 + 90 * 23) % 10,9,10,addAndMulti
(49 + 78 * 71) % 10,7,10,addAndMulti
(60 * 18 + 96) % 10,6,10,addAndMulti
(38 * 87 * 34) % 10,4,10,multiplication
(65 * 89 + 94) % 10,9,10,addAndMulti
(19 * 7 + 76) % 10,9,10,addAndMulti
(0 * 50 * 98) % 10,0,10,multiplication
(23 * 8 + 41) % 10,5,10,addAndMulti
(52 + 11 * 12) % 10,4,10,addAndMulti
(28 + 95 + 65) % 10,8,10,addition
(2 * 86 * 96) % 10,2,10,multiplication
(98 * 9 * 1) % 10,2,10,multiplication
(78 + 45 + 19) % 10,2,10,addition
(74 + 89 * 41) % 10,3,10,addAndMulti
(63 * 12 + 8) % 10,4,10,addAndMulti
(13 * 67 + 94) % 10,5,10,addAndMulti
(9 * 87 + 53) % 10,6,10,addAndMulti
(94 * 75 + 27) % 10,7,10,addAndMulti
(81 + 28 + 7) % 10,6,10,addition
(87 + 19 + 53) % 10,9,10,addition
(20 * 74 + 39) % 10,9,10,addAndMulti
(18 + 59 + 9) % 10,6,10,addition
(81 + 12 + 6) % 10,9,10,addition
(43 + 60 + 74) % 10,7,10,addition
(51 * 39 * 12) % 10,8,10,multiplication
(20 * 37 + 78) % 10,8,10,addAndMulti
(33 * 84 * 58) % 10,6,10,multiplication
(11 + 37 + 92) % 10,0,10,addition
(83 * 24 * 19) % 10,8,10,multiplication
(47 + 95 * 0) % 10,7,10,addAndMulti
(0 + 56 * 17) % 10,2,10,addAndMulti
(6 * 36 + 3) % 10,9,10,addAndMulti
(49 + 59 * 3) % 10,6,10,addAndMulti
(61 * 22 + 47) % 10,9,10,addAndMulti
(45 * 85 * 31) % 10,5,10,multiplication
(33 + 1 * 57) % 10,0,10,addAndMulti
(0 * 22 * 34) % 10,0,10,multiplication
(50 * 49 * 45) % 10,0,10,multiplication
(34 * 22 * 67) % 10,6,10,multiplication
(4 + 35 + 54) % 10,3,10,addition
(45 * 74 + 3) % 10,3,10,addAndMulti
(71 + 7 + 58) % 10,6,10,addition
(32 + 42 + 2) % 10,6,10,addition
(11 + 64 + 92) % 10,7,10,addition
(50 * 80 + 86) % 10,6,10,addAndMulti
(81 + 4 * 92) % 10,9,10,addAndMulti
(19 * 55 * 78) % 10,0,10,multiplication
(67 * 0 + 57) % 10,7,10,addAndMulti
(89 + 71 * 63) % 10,2,10,addAndMulti
(93 + 15 * 9) % 10,8,10,addAndMulti
(18 * 4 + 70) % 10,2,10,addAndMulti
(16 + 78 + 6) % 10,0,10,addition
(49 + 39 * 37) % 10,2,10,addAndMulti
(7 * 84 * 7) % 10,6,10,multiplication
(24 * 3 * 23) % 10,6,10,multiplication
(67 * 62 * 65) % 10,0,10,multiplication
(72 + 44 * 83) % 10,4,10,addAndMulti
(34 * 65 + 62) % 10,2,10,addAndMulti
(84 + 92 * 18) % 10,0,10,addAndMulti
(15 * 6 * 61) % 10,0,10,multiplication
(55 * 90 * 1) % 10,0,10,multiplication
(93 * 97 + 70) % 10,1,10,addAndMulti
(93 * 99 + 49) % 10,6,10,addAndMulti
(52 + 59 + 64) % 10,5,10,addition
(68 * 85 + 36) % 10,6,10,addAndMulti
(96 * 96 + 3) % 10,9,10,addAndMulti
(85 * 30 * 59) % 10,0,10,multiplication
(26 * 40 * 6) % 10,0,10,multiplication
(31 + 99 * 4) % 10,7,10,addAndMulti
(36 + 57 * 58) % 10,2,10,addAndMulti
(43 * 29 * 48) % 10,6,10,multiplication
(11 + 42 * 33) % 10,7,10,addAndMulti
(50 * 31 * 23) % 10,0,10,multiplication
(8 * 95 + 24) % 10,4,10,addAndMulti
(90 * 20 + 6) % 10,6,10,addAndMulti
(25 * 55 * 12) % 10,0,10,multiplication
(71 + 89 * 35) % 10,6,10,addAndMulti
(93 + 9 * 77) % 10,6,10,addAndMulti
(58 + 31 * 78) % 10,6,10,addAndMulti
(61 * 3 + 93) % 10,6,10,addAndMulti
(99 * 27 * 37) % 10,1,10,multiplication
(26 * 93 + 17) % 10,5,10,addAndMulti
(25 * 54 * 8) % 10,0,10,multiplication
(86 * 62 * 4) % 10,8,10,multiplication
(79 + 15 + 17) % 10,1,10,addition
(80 * 95 + 25) % 10,5,10,addAndMulti
(66 + 54 * 72) % 10,4,10,addAndMulti
(88 * 7 * 40) % 10,0,10,multiplication
(28 * 2 + 45) % 10,1,10,addAndMulti
(98 * 72 * 92) % 10,2,10,multiplication
(39 * 24 + 29) % 10,5,10,addAndMulti
(92 + 47 + 77) % 10,6,10,addition
(77 + 98 * 12) % 10,3,10,addAndMulti
(99 + 63 * 55) % 10,4,10,addAndMulti
(71 * 74 * 22) % 10,8,10,multiplication
(69 + 0 * 70) % 10,9,10,addAndMulti
(79 + 67 * 54) % 10,7,10,addAndMulti
(55 + 65 * 35) % 10,0,10,addAndMulti
(22 + 89 + 73) % 10,4,10,addition
(63 * 55 + 92) % 10,7,10,addAndMulti
(86 * 11 * 29) % 10,4,10,multiplication
(16 + 59 + 23) % 10,8,10,addition
(17 + 22 * 37) % 10,1,10,addAndMulti
(73 * 83 * 84) % 10,6,10,multiplication
(7 * 28 + 8) % 10,4,10,addAndMulti
(69 + 77 + 49) % 10,5,10,addition
(81 + 86 + 28) % 10,5,10,addition
(32 + 22 + 99) % 10,3,10,addition
(27 * 29 + 21) % 10,4,10,addAndMulti
(21 + 43 * 35) % 10,6,10,addAndMulti
(29 + 54 * 14) % 10,5,10,addAndMulti
(47 * 81 + 96) % 10,3,10,addAndMulti
(49 + 9 * 92) % 10,7,10,addAndMulti
(12 * 56 * 76) % 10,2,10,multiplication
(10 * 1 * 83) % 10,0,10,multiplication
(63 * 14 * 58) % 10,6,10,multiplication
(88 + 69 + 34) % 10,1,10,addition
(27 + 83 * 36) % 10,5,10,addAndMulti
(64 * 41 * 49) % 10,6,10,multiplication
(10 * 19 + 78) % 10,8,10,addAndMulti
(83 * 31 * 79) % 10,7,10,multiplication
(77 + 24 + 66) % 10,7,10,addition
(35 + 97 + 51) % 10,3,10,addition
(98 + 51 + 72) % 10,1,10,addition
(68 * 48 * 28) % 10,2,10,multiplication
(9 + 46 * 18) % 10,7,10,addAndMulti
(12 + 29 * 64) % 10,8,10,addAndMulti
(91 + 43 * 3) % 10,0,10,addAndMulti
(10 * 24 + 84) % 10,4,10,addAndMulti
(32 * 85 + 61) % 10,1,10,addAndMulti
(25 * 46 + 19) % 10,9,10,addAndMulti
(42 + 65 * 73) % 10,7,10,addAndMulti
(60 + 5 * 87) % 10,5,10,addAndMulti
(69 + 79 * 49) % 10,0,10,addAndMulti
(96 + 89 * 21) % 10,5,10,addAndMulti
(22 + 87 + 59) % 10,8,10,addition
(47 + 61 + 35) % 10,3,10,addition
(81 * 14 + 75) % 10,9,10,addAndMulti
(19 + 35 + 93) % 10,7,10,addition
(79 + 29 * 69) % 10,0,10,addAndMulti
(84 * 25 + 70) % 10,0,10,addAndMulti
(46 + 52 * 90) % 10,6,10,addAndMulti
(28 + 96 + 47) % 10,1,10,addition
(83 + 33 * 16) % 10,1,10,addAndMulti
(17 + 78 + 14) % 10,9,10,addition
(66 + 47 + 19) % 10,2,10,addition
(97 * 78 + 62) % 10,8,10,addAndMulti
(75 * 52 * 46) % 10,0,10,multiplication
(99 + 58 + 35) % 10,2,10,addition
(28 * 14 + 33) % 10,5,10,addAndMulti
(25 * 13 + 7) % 10,2,10,addAndMulti
(36 * 34 + 13) % 10,7,10,addAndMulti
(88 * 93 + 60) % 10,4,10,addAndMulti
(63 + 78 + 5) % 10,6,10,addition
(65 * 49 + 94) % 10,9,10,addAndMulti
(41 * 21 * 62) % 10,2,10,multiplication
(83 + 98 + 57) % 10,8,10,addition
(3 + 54 * 41) % 10,7,10,addAndMulti
(98 + 11 * 91) % 10,9,10,addAndMulti
(31 + 57 + 96) % 10,4,10,addition
(76 * 47 + 68) % 10,0,10,addAndMulti
(22 + 3 + 46) % 10,1,10,addition
(26 * 21 + 99) % 10,5,10,addAndMulti
(18 + 29 * 31) % 10,7,10,addAndMulti
(54 + 79 + 49) % 10,2,10,addition
(73 * 87 * 6) % 10,6,10,multiplication
(5 * 10 * 26) % 10,0,10,multiplication
(18 * 22 + 1) % 10,7,10,addAndMulti
(38 + 80 + 6) % 10,4,10,addition
(36 + 42 + 53) % 10,1,10,addition
(64 + 52 * 55) % 10,4,10,addAndMulti
(33 * 65 + 95) % 10,0,10,addAndMulti
(85 * 66 * 91) % 10,0,10,multiplication
(20 + 13 * 65) % 10,5,10,addAndMulti
(47 + 52 + 65) % 10,4,10,addition
(90 * 19 + 67) % 10,7,10,addAndMulti
(38 * 99 + 37) % 10,9,10,addAndMulti
(75 * 21 + 45) % 10,0,10,addAndMulti
(3 * 75 + 28) % 10,3,10,addAndMulti
(23 + 79 * 17) % 10,6,10,addAndMulti
(5 * 89 + 55) % 10,0,10,addAndMulti
(61 * 90 * 52) % 10,0,10,multiplication
(9 + 66 + 38) % 10,3,10,addition
(83 * 90 * 57) % 10,0,10,multiplication
(3 * 77 + 29) % 10,0,10,addAndMulti
(42 + 52 + 65) % 10,9,10,addition
(85 * 81 + 94) % 10,9,10,addAndMulti
(25 * 77 + 41) % 10,6,10,addAndMulti
(6 + 16 * 42) % 10,8,10,addAndMulti
(3 * 72 + 21) % 10,7,10,addAndMulti
(22 * 66 + 32) % 10,4,10,addAndMulti
(1 * 49 * 60) % 10,0,10,multiplication
(61 + 30 + 18) % 10,9,10,addition
(16 + 78 + 9) % 10,3,10,addition
(31 * 58 * 85) % 10,0,10,multiplication
(18 + 57 + 50) % 10,5,10,addition
(45 * 81 * 4) % 10,0,10,multiplication
(46 * 12 + 94) % 10,6,10,addAndMulti
(9 + 74 + 74) % 10,7,10,addition
(35 * 16 + 39) % 10,9,10,addAndMulti
(91 + 29 + 41) % 10,1,10,addition
(50 + 77 + 96) % 10,3,10,addition
(6 * 68 + 55) % 10,3,10,addAndMulti
(51 * 55 + 39) % 10,4,10,addAndMulti
(96 * 48 * 11) % 10,8,10,multiplication
(44 * 34 + 87) % 10,3,10,addAndMulti
(42 * 42 + 80) % 10,4,10,addAndMulti
(98 * 66 + 83) % 10,1,10,addAndMulti
(93 * 3 + 66) % 10,5,10,addAndMulti
(26 * 27 * 42) % 10,4,10,multiplication
(99 * 10 + 61) % 10,1,10,addAndMulti
(3 * 28 * 87) % 10,8,10,multiplication
(14 * 87 * 0) % 10,0,10,multiplication
(38 * 93 + 99) % 10,3,10,addAndMulti
(98 + 83 + 48) % 10,9,10,addition
(59 + 3 * 94) % 10,1,10,addAndMulti
(32 * 0 + 43) % 10,3,10,addAndMulti
(68 + 41 + 61) % 10,0,10,addition
(13 + 25 * 1) % 10,8,10,addAndMulti
(1 + 47 * 78) % 10,7,10,addAndMulti
(84 + 89 * 22) % 10,2,10,addAndMulti
(19 * 76 * 43) % 10,2,10,multiplication
(50 * 4 + 74) % 10,4,10,addAndMulti
(8 + 87 * 85) % 10,3,10,addAndMulti
(3 * 28 + 6) % 10,0,10,addAndMulti
(70 * 6 * 55) % 10,0,10,multiplication
(7 + 16 + 11) % 10,4,10,addition
(52 * 24 * 9) % 10,2,10,multiplication
(70 + 72 * 18) % 10,6,10,addAndMulti
(92 * 91 + 12) % 10,4,10,addAndMulti
(79 + 59 + 51) % 10,9,10,addition
(68 + 99 * 84) % 10,4,10,addAndMulti
(48 + 32 * 8) % 10,4,10,addAndMulti
(12 * 46 * 92) % 10,4,10,multiplication
(26 * 76 + 62) % 10,8,10,addAndMulti
(37 * 95 + 18) % 10,3,10,addAndMulti
(31 * 49 + 29) % 10,8,10,addAndMulti
(16 * 10 * 56) % 10,0,10,multiplication
(40 + 12 * 19) % 10,8,10,addAndMulti
(69 + 23 + 29) % 10,1,10,addition
(74 + 91 + 89) % 10,4,10,addition
(39 * 54 + 0) % 10,6,10,addAndMulti
(16 + 51 + 57) % 10,4,10,addition
(89 * 34 + 0) % 10,6,10,addAndMulti
(32 * 1 + 80) % 10,2,10,addAndMulti
(84 * 81 * 95) % 10,0,10,multiplication
(31 + 91 * 80) % 10,1,10,addAndMulti
(27 + 65 + 10) % 10,2,10,addition
(55 * 7 * 64) % 10,0,10,multiplication
(30 + 44 * 22) % 10,8,10,addAndMulti
(10 * 63 + 85) % 10,5,10,addAndMulti
(99 + 18 + 44) % 10,1,10,addition
(62 * 99 + 23) % 10,1,10,addAndMulti
(44 + 99 * 18) % 10,6,10,addAndMulti
(86 + 29 * 84) % 10,2,10,addAndMulti
(69 + 30 + 76) % 10,5,10,addition
(47 * 50 + 29) % 10,9,10,addAndMulti
(94 * 63 + 66) % 10,8,10,addAndMulti
(70 * 72 + 96) % 10,6,10,addAndMulti
(11 * 6 + 4) % 10,0,10,addAndMulti
(62 + 12 + 4) % 10,8,10,addition
(89 * 60 + 62) % 10,2,10,addAndMulti
(89 + 84 + 78) % 10,1,10,addition
(55 + 46 * 96) % 10,1,10,addAndMulti
(30 + 88 * 92) % 10,6,10,addAndMulti
(78 * 80 * 10) % 10,0,10,multiplication
(2 * 63 * 38) % 10,8,10,multiplication
(77 * 15 * 30) % 10,0,10,multiplication
(4 * 96 * 44) % 10,6,10,multiplication
(45 + 2 * 60) % 10,5,10,addAndMulti
(27 * 58 * 57) % 10,2,10,multiplication
(52 + 62 + 85) % 10,9,10,addition
(62 + 73 * 40) % 10,2,10,addAndMulti
(92 * 77 + 20) % 10,4,10,addAndMulti
(77 * 16 + 69) % 10,1,10,addAndMulti
(44 + 14 * 37) % 10,2,10,addAndMulti
(7 + 35 * 11) % 10,2,10,addAndMulti
(45 + 68 + 37) % 10,0,10,addition
(72 * 87 + 83) % 10,7,10,addAndMulti
(81 * 83 * 64) % 10,2,10,multiplication
(3 * 2 + 41) % 10,7,10,addAndMulti
(36 * 11 + 38) % 10,4,10,addAndMulti
(97 * 34 + 28) % 10,6,10,addAndMulti
(77 + 43 + 92) % 10,2,10,addition
(77 + 1 * 8) % 10,5,10,addAndMulti
(17 + 34 * 27) % 10,5,10,addAndMulti
(27 + 46 * 62) % 10,9,10,addAndMulti
(3 * 77 * 44) % 10,4,10,multiplication
(97 * 17 + 95) % 10,4,10,addAndMulti
(77 + 95 * 49) % 10,2,10,addAndMulti
(10 + 76 + 39) % 10,5,10,addition
(7 + 58 * 85) % 10,7,10,addAndMulti
(83 * 87 + 20) % 10,1,10,addAndMulti
(48 * 13 + 43) % 10,7,10,addAndMulti
(90 + 49 * 34) % 10,6,10,addAndMulti
(41 + 96 * 1) % 10,7,10,addAndMulti
(26 * 31 * 55) % 10,0,10,multiplication
(79 * 74 + 3) % 10,9,10,addAndMulti
(36 + 73 + 9) % 10,8,10,addition
(50 + 26 + 49) % 10,5,10,addition
(24 * 14 + 29) % 10,5,10,addAndMulti
(29 + 80 * 90) % 10,9,10,addAndMulti
(43 + 76 + 31) % 10,0,10,addition
(93 * 92 + 76) % 10,2,10,addAndMulti
(67 + 10 + 75) % 10,2,10,addition
(65 + 14 + 50) % 10,9,10,addition
(46 + 54 * 88) % 10,8,10,addAndMulti
(10 * 50 * 3) % 10,0,10,multiplication
(28 + 88 * 59) % 10,0,10,addAndMulti
(75 * 50 * 75) % 10,0,10,multiplication
(90 * 42 * 77) % 10,0,10,multiplication
(37 * 50 * 4) % 10,0,10,multiplication
(69 + 99 * 59) % 10,0,10,addAndMulti
(3 * 58 * 96) % 10,4,10,multiplication
(43 + 9 + 69) % 10,1,10,addition
(65 * 2 + 87) % 10,7,10,addAndMulti
(20 + 32 + 96) % 10,8,10,addition
(88 + 41 + 54) % 10,3,10,addition
(87 + 99 + 87) % 10,3,10,addition
(60 * 85 + 25) % 10,5,10,addAndMulti
(91 + 61 * 55) % 10,6,10,addAndMulti
(62 * 82 * 7) % 10,8,10,multiplication
(20 * 54 * 50) % 10,0,10,multiplication
(63 + 52 * 43) % 10,9,10,addAndMulti
(88 * 95 * 10) % 10,0,10,multiplication
(58 + 52 + 50) % 10,0,10,addition
(95 * 65 + 22) % 10,7,10,addAndMulti
(26 * 28 + 96) % 10,4,10,addAndMulti
(17 * 5 + 5) % 10,0,10,addAndMulti
(45 * 21 + 4) % 10,9,10,addAndMulti
(23 + 71 * 74) % 10,7,10,addAndMulti
(18 * 65 + 17) % 10,7,10,addAndMulti
